CODI_PROGRAMA,CODI_EXPEDIENT,CODI_UPC_UD,CREDITS,CURS,QUAD,SUPERA,NOTA_PROF,NOTA_NUM_AVAL,NOTA_NUM_DEF,GRUP_CLASSE
754,258193,240013,6,2013,2,N,1.3,4.4,4.4,10
752,260427,240023,6,2013,2,N,2.2,2.2,2.2,30
753,277742,240023,6,2013,2,N,1.4,1.4,1.4,30
753,277024,240023,6,2013,2,S,4.3,4.3,5,30
753,277546,240023,6,2013,2,S,4.2,4.2,5,30
752,277744,240023,6,2013,2,N,1.6,1.6,1.6,60
752,293286,240011,6,2014,1,S,5,5,5,
753,274711,240214,6,2013,2,N,0,0,0,30
753,277742,240214,6,2013,2,S,5.2,5.2,5.2,30
752,274555,240012,6,2013,2,S,6.4,6.4,6.4,10
752,274778,240012,6,2013,2,N,3.7,3.7,3.7,10
752,276687,240012,6,2013,2,N,2.3,2.3,2.3,10
753,276935,240012,6,2013,2,S,6,6,6,30
752,274512,240012,6,2013,2,S,5.5,5.5,5.5,30
753,274063,240012,6,2013,2,N,3.4,3.4,3.4,30
752,261747,240012,6,2013,2,S,5.8,5.8,5.8,30
753,275609,240012,6,2013,2,N,2.5,2.5,2.5,30
754,279398,240012,6,2013,2,N,4.4,4.4,4.4,30
753,275052,240012,6,2013,2,S,5,5,5,30
752,280245,240012,6,2013,2,N,3.5,3.5,3.5,20
752,275297,240012,6,2013,2,S,6,6,6,10
752,274066,240012,6,2013,2,S,8,8,8,10
752,275368,240012,6,2013,2,N,4.4,4.4,4.4,10
752,277029,240012,6,2013,2,S,5,5,5,10
752,274017,240022,6,2013,2,S,7.6,7.6,7.6,50
752,277867,240012,6,2013,2,N,0,4.2,4.2,10
752,277531,240012,6,2013,2,S,5.7,5.7,5.7,10
752,276033,240012,6,2013,2,S,5,5,5,10
752,275411,240012,6,2013,2,S,5.4,5.4,5.4,10
752,275382,240012,6,2013,2,S,5,5,5,10
753,279898,240012,6,2013,2,N,4,4,4,30
752,276756,240012,6,2013,2,S,7,7,7,20
752,277238,240012,6,2013,2,S,5,5,5,20
752,279203,240012,6,2013,2,N,3,3,3,20
752,275350,240022,6,2013,2,S,7,7,7,10
754,262734,240022,6,2013,2,N,0.8,0.8,0.8,10
752,274355,240022,6,2013,2,S,5.4,5.4,5.4,10
752,274698,240022,6,2013,2,S,5.5,5.5,5.5,10
752,276244,240022,6,2013,2,S,5.4,5.4,5.4,10
752,258665,240022,6,2013,2,S,5.7,5.7,5.7,50
752,276102,240022,6,2013,2,S,6,6,6,50
752,274930,240022,6,2013,2,S,5.5,5.5,5.5,50
752,274626,240022,6,2013,2,S,5.7,5.7,5.7,50
752,274275,240012,6,2013,2,N,0,0,0,30
752,275472,240012,6,2013,2,S,6,6,6,30
752,274258,240022,6,2013,2,S,5,5,5,10
752,276039,240022,6,2013,2,S,5.7,5.7,5.7,10
752,278296,240022,6,2013,2,S,6.3,6.3,6.3,10
754,277567,240022,6,2013,2,S,6.2,6.2,6.2,10
753,274060,240022,6,2013,2,N,1.5,1.5,1.5,30
753,278055,240022,6,2013,2,S,6.4,6.4,6.4,30
752,274368,240022,6,2013,2,S,5.7,5.7,5.7,50
752,258256,240022,6,2013,2,S,6.5,6.5,6.5,50
752,274802,240022,6,2013,2,S,6.9,6.9,6.9,50
752,274282,240015,6,2013,1,S,6.1,6.1,6.1,CONV
752,277551,240022,6,2013,2,S,5.3,5.3,5.3,10
753,276294,240022,6,2013,2,S,4.5,4.5,5,30
753,277202,240022,6,2013,2,N,0.7,0.7,0.7,30
753,274978,240022,6,2013,2,N,3.4,3.4,3.4,30
753,277113,240022,6,2013,2,N,4.3,4.3,4.3,30
752,278234,240022,6,2013,2,N,3.1,3.1,3.1,30
752,264437,240022,6,2013,2,N,3.6,3.6,3.6,50
752,276547,240022,6,2013,2,S,6.3,6.3,6.3,20
752,276594,240022,6,2013,2,S,5.2,5.2,5.2,20
752,275107,240022,6,2013,2,S,7.4,7.4,7.4,40
752,276524,240012,6,2013,2,S,5.7,5.7,5.7,20
752,275244,240012,6,2013,2,N,4.1,4.1,4.1,20
752,274520,240022,6,2013,2,S,5.6,5.6,5.6,20
752,275659,240022,6,2013,2,S,5.2,5.2,5.2,20
752,274252,240022,6,2013,2,S,5.1,5.1,5.1,50
754,263379,240022,6,2013,2,S,5,5,5,40
752,274325,240025,7.5,2013,2,S,5,5,5,81
752,280197,240025,7.5,2013,2,N,3.7,3.7,3.7,81
752,273905,240025,7.5,2013,2,S,7.9,7.9,7.9,52
752,274252,240025,7.5,2013,2,S,5.9,5.9,5.9,52
752,274308,240025,7.5,2013,2,S,4.1,4.1,5,52
752,277628,240025,7.5,2013,2,S,7.1,7.1,7.1,52
752,276755,240022,6,2013,2,N,4.1,4.1,4.1,20
752,274779,240022,6,2013,2,S,5.3,5.3,5.3,20
752,274191,240022,6,2013,2,S,5.7,5.7,5.7,20
752,277875,240022,6,2013,2,S,5.5,5.5,5.5,20
752,277597,240025,7.5,2013,2,S,8.7,8.7,8.7,12
752,277754,240025,7.5,2013,2,S,5.6,5.6,5.6,12
752,276198,240025,7.5,2013,2,S,5.3,5.3,5.3,12
752,276821,240025,7.5,2013,2,S,6.4,6.4,6.4,81
753,258407,240025,7.5,2013,2,S,6.7,6.7,6.7,81
752,276418,240025,7.5,2013,2,S,6.1,6.1,6.1,81
752,278975,240025,7.5,2013,2,S,6.9,6.9,6.9,81
753,259613,240025,7.5,2013,2,S,6.2,6.2,6.2,41
752,276085,240025,7.5,2013,2,S,6.1,6.1,6.1,41
752,262844,240022,6,2013,2,S,0,4.2,5,70
752,278971,240022,6,2013,2,S,4.6,4.6,5,20
752,261301,240022,6,2013,2,N,2.6,2.6,2.6,20
752,289073,240024,4.5,2014,1,S,5,5,5,CONV
752,287691,240013,6,2014,1,S,6.5,6.5,6.5,CONV
752,277818,240022,6,2013,2,S,8,8,8,
753,289926,240012,6,2014,1,N,2.5,2.5,2.5,30
753,289925,240012,6,2014,1,S,5,5,5,30
753,289890,240012,6,2014,1,S,6.1,6.1,6.1,30
753,289962,240012,6,2014,1,N,3,3,3,30
753,289919,240012,6,2014,1,N,4.3,4.3,4.3,30
753,289915,240012,6,2014,1,S,5.1,5.1,5.1,30
752,289152,240012,6,2014,1,S,5,5,5,20
752,289418,240012,6,2014,1,S,6.2,6.2,6.2,20
754,288672,240012,6,2014,1,N,2.5,2.5,2.5,20
752,292906,240012,6,2014,1,S,5.9,5.9,5.9,20
754,279228,240012,6,2014,1,N,2.3,2.3,2.3,20
752,289023,240012,6,2014,1,N,1.2,1.2,1.2,100
752,289234,240012,6,2014,1,N,4,4,4,100
753,274784,240012,6,2014,1,N,4.1,4.4,4.4,100
752,288975,240012,6,2014,1,N,3,3,3,100
754,294115,240012,6,2014,1,N,0,0,0,100
752,292934,240012,6,2014,1,S,6.3,6.3,6.3,100
753,277237,240012,6,2014,1,N,4,4,4,20
752,289350,240012,6,2014,1,N,3.1,3.1,3.1,20
752,289293,240012,6,2014,1,S,6.6,6.6,6.6,20
752,285142,240025,7.5,2014,1,S,8,8,8,CONV
752,277741,240021,6,2013,2,S,9,9,9,10
752,275979,240021,6,2013,2,N,4.5,4.5,4.5,10
752,276511,240021,6,2013,2,S,7.8,7.8,7.8,10
752,276613,240021,6,2013,2,S,7.9,7.9,7.9,10
752,276198,240021,6,2013,2,S,6,6,6,10
752,277091,240021,6,2013,2,N,4.6,4.6,4.6,20
752,258713,240021,6,2013,2,S,4.5,4.5,5,70
752,275208,240021,6,2013,2,S,7.6,7.6,7.6,70
752,260663,240021,6,2013,2,S,0.8,4.9,5,70
752,275958,240021,6,2013,2,S,5.1,5.1,5.1,20
752,278209,240021,6,2013,2,N,0.8,0.8,0.8,20
752,274810,240021,6,2013,2,N,4.3,4.3,4.3,40
752,262744,240021,6,2013,2,S,5.3,5.3,5.3,30
753,261365,240021,6,2013,2,S,5.5,5.5,5.5,30
752,276729,240021,6,2013,2,S,6.3,6.3,6.3,40
752,275107,240021,6,2013,2,S,8.5,8.5,8.5,40
752,275117,240021,6,2013,2,S,7.2,7.2,7.2,40
752,277587,240021,6,2013,2,S,6.8,6.8,6.8,40
752,276949,240021,6,2013,2,S,6.5,6.5,6.5,40
752,273882,240021,6,2013,2,S,5.9,5.9,5.9,40
752,274783,240021,6,2013,2,S,6.7,6.7,6.7,40
752,277768,240021,6,2013,2,S,6.7,6.7,6.7,40
753,275609,240021,6,2013,2,N,3,3,3,30
753,279119,240021,6,2013,2,N,4.4,4.4,4.4,30
753,278074,240021,6,2013,2,S,5.3,5.3,5.3,30
752,293284,240022,6,2014,1,S,4.5,4.5,5,
754,288673,240013,6,2014,1,S,5,5,5,10
754,288673,240023,6,2014,1,S,4.6,4.6,5,80
752,289217,240012,6,2014,1,S,6.4,6.4,6.4,40
752,289087,240012,6,2014,1,N,3.5,3.5,3.5,40
752,289378,240012,6,2014,1,S,6.5,6.5,6.5,40
752,292925,240012,6,2014,1,S,4.5,4.5,5,80
752,289241,240012,6,2014,1,N,2.1,2.1,2.1,80
752,289022,240012,6,2014,1,S,6.4,6.4,6.4,40
752,289041,240012,6,2014,1,S,6.5,6.5,6.5,40
752,289384,240012,6,2014,1,N,3.1,3.1,3.1,50
752,289256,240012,6,2014,1,N,3.3,3.3,3.3,60
752,292929,240012,6,2014,1,S,7.6,7.6,7.6,20
752,289340,240012,6,2014,1,N,2,2,2,10
752,294152,240012,6,2014,1,S,5.9,5.9,5.9,10
752,278286,240012,6,2014,1,S,6.8,6.8,6.8,10
752,289040,240012,6,2014,1,N,3.8,3.8,3.8,70
752,289416,240012,6,2014,1,N,2.7,2.7,2.7,70
752,289245,240012,6,2014,1,N,4,4,4,70
752,289132,240012,6,2014,1,N,3.4,3.4,3.4,70
752,292502,240012,6,2014,1,N,4.5,4.5,4.5,90
752,289308,240012,6,2014,1,S,6.4,6.4,6.4,90
752,289043,240012,6,2014,1,S,5,5,5,90
752,289057,240012,6,2014,1,S,5.2,5.2,5.2,90
752,274414,240012,6,2014,1,S,0,4.5,5,90
752,289149,240012,6,2014,1,N,1.8,1.8,1.8,90
752,289411,240012,6,2014,1,S,7.5,7.5,7.5,40
752,289365,240012,6,2014,1,N,2.9,2.9,2.9,50
752,289419,240012,6,2014,1,S,4.7,4.7,5,50
752,289325,240012,6,2014,1,S,5.7,5.7,5.7,50
752,289214,240012,6,2014,1,S,7.2,7.2,7.2,50
752,289280,240012,6,2014,1,S,6.9,6.9,6.9,60
752,288991,240012,6,2014,1,S,6.4,6.4,6.4,10
752,289101,240012,6,2014,1,S,5.6,5.6,5.6,10
752,289276,240012,6,2014,1,S,6.2,6.2,6.2,10
752,289324,240012,6,2014,1,S,9,9,9,10
752,289065,240012,6,2014,1,S,5.2,5.2,5.2,10
752,288978,240012,6,2014,1,S,7.7,7.7,7.7,10
752,274611,240012,6,2014,1,S,0,4.6,5,10
752,292907,240012,6,2014,1,S,7.1,7.1,7.1,10
752,289221,240012,6,2014,1,S,5.2,5.2,5.2,10
752,289227,240012,6,2014,1,S,7,7,7,10
752,292928,240012,6,2014,1,S,8.7,8.7,8.7,10
752,289323,240012,6,2014,1,S,4.5,4.5,5,70
752,289345,240012,6,2014,1,S,6.3,6.3,6.3,70
752,289338,240012,6,2014,1,S,5.6,5.6,5.6,70
754,292867,240012,6,2014,1,N,1.9,1.9,1.9,70
752,289313,240012,6,2014,1,S,5.5,5.5,5.5,70
752,289348,240012,6,2014,1,S,5,5,5,70
752,289303,240012,6,2014,1,S,4,4,5,70
752,289114,240012,6,2014,1,N,2.1,2.1,2.1,40
752,289225,240012,6,2014,1,S,6.4,6.4,6.4,40
752,289275,240012,6,2014,1,S,5.2,5.2,5.2,40
752,279397,240012,6,2014,1,N,4.3,4.4,4.4,40
752,289298,240012,6,2014,1,S,5,5,5,60
752,289192,240012,6,2014,1,N,2.6,2.6,2.6,60
752,289104,240012,6,2014,1,S,5.6,5.6,5.6,60
752,289061,240012,6,2014,1,S,5,5,5,60
752,289085,240012,6,2014,1,N,4.7,4.7,4.7,60
752,289371,240012,6,2014,1,S,6.1,6.1,6.1,60
752,289360,240012,6,2014,1,S,5.3,5.3,5.3,10
752,289363,240012,6,2014,1,S,5,5,5,10
752,289038,240012,6,2014,1,S,5.5,5.5,5.5,10
752,277587,240012,6,2014,1,S,0,4.6,5,10
753,289934,240012,6,2014,1,S,5.9,5.9,5.9,30
753,294317,240012,6,2014,1,S,5.8,5.8,5.8,30
752,276397,240024,4.5,2013,2,S,5,5,5,70
752,261575,240024,4.5,2013,2,S,7.4,7.4,7.4,70
752,278971,240024,4.5,2013,2,S,7.2,7.2,7.2,20
752,274407,240024,4.5,2013,2,S,6.4,6.4,6.4,10
754,288673,240011,6,2014,1,S,6,6,6,10
754,288673,240022,6,2014,1,S,6.2,6.2,6.2,60
752,276991,240024,4.5,2013,2,S,5.8,5.8,5.8,10
752,260026,240024,4.5,2013,2,S,5.5,5.5,5.5,10
754,280078,240024,4.5,2013,2,N,1.8,1.8,1.8,10
752,277163,240024,4.5,2013,2,N,4.1,4.1,4.1,10
752,276039,240024,4.5,2013,2,N,3.2,3.2,3.2,10
752,276755,240024,4.5,2013,2,N,3.7,3.7,3.7,20
754,279161,240024,4.5,2013,2,S,6,6,6,80
752,277716,240024,4.5,2013,2,S,7.4,7.4,7.4,80
752,278275,240024,4.5,2013,2,S,5,5,5,80
752,274414,240024,4.5,2013,2,S,7.3,7.3,7.3,80
752,277759,240024,4.5,2013,2,N,3.6,3.6,3.6,80
752,260334,240024,4.5,2013,2,S,3.7,4.5,5,80
752,289403,240014,6,2014,1,S,6.1,6.1,6.1,20
752,292344,240014,6,2014,1,S,7.5,7.5,7.5,20
752,289098,240014,6,2014,1,S,6.7,6.7,6.7,20
752,292260,240014,6,2014,1,S,5.5,5.5,5.5,20
752,289320,240014,6,2014,1,S,7.1,7.1,7.1,20
752,260663,240023,6,2013,2,S,4.7,4.7,5,80
752,276266,240023,6,2013,2,N,3.4,3.4,3.4,80
752,278052,240023,6,2013,2,N,4,4,4,80
752,278256,240023,6,2013,2,N,2.3,2.3,2.3,80
752,277091,240023,6,2013,2,N,3.6,3.6,3.6,70
752,274976,240023,6,2013,2,N,3.4,3.4,3.4,80
752,264128,240023,6,2013,2,N,4.2,4.2,4.2,80
754,263332,240023,6,2013,2,N,4.5,4.5,4.5,80
752,275937,240024,4.5,2014,1,N,3.9,3.9,3.9,20
752,278169,240024,4.5,2014,1,S,5.2,5.2,5.2,20
753,277275,240023,6,2014,1,S,6,6,6,10
753,277544,240023,6,2014,1,N,4,4,4,30
753,276826,240023,6,2014,1,N,4.2,4.2,4.2,30
752,274626,240023,6,2014,1,S,1.2,4,5,10
752,289160,240023,6,2014,1,S,5,5,5,CONV
754,278967,240023,6,2014,1,S,7,7,7,30
752,278286,240023,6,2014,1,S,7,7,7,30
752,276290,240023,6,2014,1,S,1.4,4.2,5,30
752,276951,240023,6,2014,1,N,4,4,4,30
752,275640,240023,6,2014,1,S,5,5,5,30
752,274770,240023,6,2014,1,S,4,4,5,30
752,274785,240023,6,2014,1,N,2.5,2.5,2.5,30
752,277998,240023,6,2014,1,S,5.3,5.3,5.3,30
752,274555,240023,6,2014,1,S,6.4,6.4,6.4,20
752,276167,240023,6,2014,1,S,6.2,6.2,6.2,20
752,274178,240023,6,2014,1,S,4.6,4.6,5,20
752,275945,240023,6,2014,1,S,5,5,5,10
752,280216,240023,6,2014,1,S,6.5,6.5,6.5,20
752,276984,240023,6,2014,1,S,5.7,5.7,5.7,20
754,279252,240023,6,2014,1,S,5,5,5,20
752,277051,240023,6,2014,1,S,6.5,6.5,6.5,30
752,277315,240023,6,2014,1,S,6.1,6.1,6.1,30
752,276382,240023,6,2014,1,S,5.3,5.3,5.3,30
752,292525,240023,6,2014,1,N,4.2,4.2,4.2,30
752,260427,240023,6,2014,1,S,5.6,5.6,5.6,20
752,285411,240023,6,2014,1,N,0.2,0.2,0.2,20
752,274778,240023,6,2014,1,N,1.1,1.1,1.1,10
752,278108,240023,6,2014,1,S,1,4,5,10
752,278148,240023,6,2014,1,S,1.2,4.4,5,10
753,279899,240023,6,2014,1,N,2.9,2.9,2.9,10
752,289197,240012,6,2014,1,S,10,10,10,
752,292347,240011,6,2014,1,S,9.3,9.3,9.3,
752,274308,240021,6,2013,2,S,8.5,8.5,8.5,50
752,275225,240021,6,2013,2,S,6.3,6.3,6.3,50
752,276359,240021,6,2013,2,S,7,7,7,50
752,276951,240024,4.5,2014,1,S,5.1,5.1,5.1,10
752,277998,240024,4.5,2014,1,N,4.2,4.2,4.2,20
752,280244,240024,4.5,2014,1,N,4.7,4.7,4.7,20
752,277688,240024,4.5,2014,1,S,6.2,6.2,6.2,10
752,275304,240024,4.5,2014,1,S,8,8,8,10
752,277760,240024,4.5,2014,1,S,5.6,5.6,5.6,10
752,276292,240024,4.5,2014,1,N,1.5,1.5,1.5,10
752,276475,240024,4.5,2014,1,S,6.2,6.2,6.2,10
754,280124,240024,4.5,2014,1,S,5.7,5.7,5.7,20
752,277510,240024,4.5,2014,1,N,4.3,4.3,4.3,20
752,274178,240024,4.5,2014,1,N,4.7,4.7,4.7,20
754,274156,240024,4.5,2014,1,N,3.3,4.4,4.4,10
754,278125,240023,6,2014,1,N,1.2,1.2,1.2,10
754,280078,240023,6,2014,1,N,1.7,1.7,1.7,10
752,276102,240023,6,2014,1,S,5.4,5.4,5.4,10
752,276329,240023,6,2014,1,S,4.6,4.6,5,10
753,279414,240023,6,2014,1,S,7.5,7.5,7.5,10
753,298682,240021,6,2014,2,S,5.7,5.7,5.7,
753,298682,240023,6,2014,2,S,7.5,7.5,7.5,
752,295998,240022,6,2014,1,S,5,5,5,
753,298682,240214,6,2014,2,S,8.7,8.7,8.7,
753,298682,240011,6,2014,2,S,5.8,5.8,5.8,
752,292674,240023,6,2014,1,S,6.4,6.4,6.4,
752,293279,240024,4.5,2014,1,S,4.2,4.2,5,
752,292344,240013,6,2014,1,S,9.8,9.8,9.8,
752,292349,240023,6,2014,1,S,8,8,8,
752,293574,240015,6,2014,1,S,5.2,5.2,5.2,
752,278468,240023,6,2014,1,S,6.6,6.6,6.6,
752,275742,240012,6,2014,1,S,6.2,6.2,6.2,30
752,289080,240025,7.5,2014,1,S,5,5,5,CONV
752,285148,240011,6,2014,1,S,8,8,8,CONV
752,289095,240012,6,2014,1,S,5.3,5.3,5.3,CONV
752,289095,240025,7.5,2014,1,S,6.3,6.3,6.3,CONV
752,289182,240022,6,2014,1,S,5.4,5.4,5.4,CONV
752,275979,240024,4.5,2014,1,S,5.5,5.5,5.5,20
752,274512,240024,4.5,2014,1,S,5.8,5.8,5.8,20
752,278165,240024,4.5,2014,1,S,6.9,6.9,6.9,20
752,276382,240024,4.5,2014,1,S,5.1,5.1,5.1,20
752,276710,240024,4.5,2014,1,S,5.3,5.3,5.3,20
752,279337,240023,6,2014,1,N,1.2,1.2,1.2,30
754,280164,240023,6,2014,1,S,6,6,6,30
752,276198,240023,6,2014,1,S,5,5,5,30
752,258957,240023,6,2014,1,S,5,5,5,30
752,289182,240023,6,2014,1,S,1.3,4.8,5,30
752,278305,240021,6,2013,2,S,5.2,5.2,5.2,20
752,261301,240021,6,2013,2,N,2.3,2.3,2.3,20
752,277667,240021,6,2013,2,N,4.1,4.1,4.1,20
752,273938,240021,6,2013,2,S,6.2,6.2,6.2,20
752,269763,240021,6,2013,2,S,5,5,5,60
752,276418,240021,6,2013,2,N,3.7,3.7,3.7,60
752,280216,240021,6,2013,2,N,4,4,4,60
752,276239,240021,6,2013,2,S,6.1,6.1,6.1,60
752,276554,240021,6,2013,2,N,4.3,4.3,4.3,60
752,277111,240021,6,2013,2,S,5,5,5,20
752,278971,240021,6,2013,2,S,5.7,5.7,5.7,20
752,274855,240021,6,2013,2,N,4,4,4,20
752,260330,240021,6,2013,2,S,0,4.6,5,80
752,277065,240021,6,2013,2,S,4.6,4.6,5,80
754,279133,240021,6,2013,2,N,3.4,3.4,3.4,80
752,260196,240021,6,2013,2,S,4.2,4.2,5,80
752,274965,240021,6,2013,2,S,5,5,5,30
752,260427,240021,6,2013,2,N,4.3,4.3,4.3,30
753,277205,240021,6,2013,2,S,7,7,7,30
753,275233,240021,6,2013,2,S,5.9,5.9,5.9,30
752,277163,240021,6,2013,2,S,5,5,5,30
753,278118,240224,4.5,2013,2,N,2,2,2,30
753,277303,240224,4.5,2013,2,N,1.3,1.3,1.3,30
753,273971,240224,4.5,2013,2,S,5,5,5,30
753,277544,240224,4.5,2013,2,N,2.5,2.5,2.5,30
753,279372,240224,4.5,2013,2,N,1,1,1,30
753,276370,240224,4.5,2013,2,S,7,7,7,30
752,274159,240021,6,2013,2,S,7.4,7.4,7.4,30
752,278214,240021,6,2013,2,S,6.2,6.2,6.2,50
754,274560,240021,6,2013,2,S,6.8,6.8,6.8,50
752,276889,240021,6,2013,2,S,9.4,9.4,9.4,50
752,277691,240021,6,2013,2,S,7,7,7,50
752,280213,240021,6,2013,2,S,5.5,5.5,5.5,10
752,274258,240021,6,2013,2,S,5.7,5.7,5.7,10
752,280215,240021,6,2013,2,S,7.4,7.4,7.4,10
752,276273,240021,6,2013,2,S,8.7,8.7,8.7,10
752,261512,240021,6,2013,2,S,6.5,6.5,6.5,10
752,274930,240021,6,2013,2,S,8.1,8.1,8.1,50
752,276910,240021,6,2013,2,S,7,7,7,50
752,276945,240021,6,2013,2,S,6.5,6.5,6.5,10
753,289910,240214,6,2014,1,S,6.5,6.5,6.5,32
753,289961,240214,6,2014,1,S,5.3,5.3,5.3,32
753,277275,240214,6,2014,1,S,7.8,7.8,7.8,32
753,289929,240214,6,2014,1,S,5,5,5,32
753,289934,240214,6,2014,1,S,8.5,8.5,8.5,32
753,289957,240214,6,2014,1,N,3.6,3.6,3.6,32
752,289419,240015,6,2014,1,S,7.6,7.6,7.6,52
752,289192,240011,6,2014,1,S,5.3,5.3,5.3,60
752,289097,240011,6,2014,1,N,4.7,4.7,4.7,60
752,289075,240015,6,2014,1,N,3.5,3.5,3.5,52
752,288966,240015,6,2014,1,S,5.1,5.1,5.1,52
752,289139,240015,6,2014,1,N,4.5,4.5,4.5,52
752,289299,240015,6,2014,1,S,9,9,9,52
753,275609,240025,7.5,2014,1,S,6.5,6.5,6.5,11
752,289112,240011,6,2014,1,N,3.1,3.1,3.1,40
752,289378,240011,6,2014,1,S,6.2,6.2,6.2,40
752,289185,240011,6,2014,1,N,4.3,4.3,4.3,60
752,274783,240025,7.5,2014,1,S,7.6,7.6,7.6,11
752,289417,240011,6,2014,1,S,7.6,7.6,7.6,60
752,289150,240011,6,2014,1,S,6.3,6.3,6.3,60
752,292927,240011,6,2014,1,S,5,5,5,60
752,278169,240011,6,2014,1,S,6.1,6.1,6.1,80
752,288974,240011,6,2014,1,N,3.2,3.2,3.2,80
752,289226,240011,6,2014,1,S,6.7,6.7,6.7,80
752,276229,240022,6,2014,1,S,5,5,5,11
752,276529,240022,6,2014,1,S,5.4,5.4,5.4,11
752,289241,240013,6,2014,1,N,2.4,2.4,2.4,80
752,289402,240013,6,2014,1,S,5.8,5.8,5.8,80
752,289196,240013,6,2014,1,S,5,5,5,80
752,289066,240013,6,2014,1,S,5.3,5.3,5.3,80
752,289082,240013,6,2014,1,N,2.4,2.4,2.4,80
752,276554,240022,6,2014,1,S,5.3,5.3,5.3,12
752,278002,240022,6,2014,1,N,1.6,1.6,1.6,12
752,274602,240022,6,2014,1,S,4.7,4.7,5,11
752,276951,240022,6,2014,1,S,5,5,5,12
754,279107,240022,6,2014,1,N,4.6,4.6,4.6,20
752,277075,240022,6,2014,1,S,5.4,5.4,5.4,20
752,275525,240022,6,2014,1,N,1.9,1.9,1.9,20
752,275297,240022,6,2014,1,N,3.2,3.2,3.2,20
752,280198,240022,6,2014,1,N,2.3,2.3,2.3,20
752,276117,240022,6,2014,1,S,3.7,4,5,20
753,276445,240022,6,2014,1,S,5,5,5,30
752,277760,240022,6,2014,1,S,6.6,6.6,6.6,11
752,275060,240022,6,2014,1,S,6.3,6.3,6.3,11
753,279899,240022,6,2014,1,N,0.8,0.8,0.8,12
752,274825,240022,6,2014,1,N,1,1,1,30
753,273971,240022,6,2014,1,N,3.5,3.5,3.5,30
752,277825,240022,6,2014,1,S,5,5,5,20
752,274985,240022,6,2014,1,S,5.6,5.6,5.6,20
754,288659,240015,6,2014,1,S,9,9,9,13
754,288668,240015,6,2014,1,S,6.1,6.1,6.1,13
752,289024,240015,6,2014,1,S,9.5,9.5,9.5,13
752,289246,240015,6,2014,1,S,9.6,9.6,9.6,13
752,289136,240015,6,2014,1,S,5,5,5,21
752,289008,240015,6,2014,1,S,9.2,9.2,9.2,21
752,289255,240015,6,2014,1,S,8.6,8.6,8.6,21
752,289243,240015,6,2014,1,S,9.6,9.6,9.6,22
752,289006,240013,6,2014,1,S,5,5,5,40
752,288996,240013,6,2014,1,S,5,5,5,40
752,289131,240013,6,2014,1,S,6.3,6.3,6.3,40
752,289362,240013,6,2014,1,S,8.3,8.3,8.3,40
752,289105,240013,6,2014,1,S,6.2,6.2,6.2,40
752,289284,240013,6,2014,1,N,3,3,3,60
752,292917,240015,6,2014,1,N,0,0,0,22
753,275052,240224,4.5,2014,1,S,7.4,7.4,7.4,30
752,289060,240013,6,2014,1,S,5.3,5.3,5.3,20
752,288982,240013,6,2014,1,S,6,6,6,20
752,294149,240013,6,2014,1,S,5,5,5,20
752,292908,240013,6,2014,1,S,7.1,7.1,7.1,20
754,292868,240013,6,2014,1,N,3.7,3.7,3.7,80
752,292925,240013,6,2014,1,S,5.6,5.6,5.6,80
752,276166,240015,6,2014,1,S,9.1,9.1,9.1,41
752,289307,240015,6,2014,1,S,9.3,9.3,9.3,23
752,289270,240015,6,2014,1,N,1.8,1.8,1.8,23
752,289216,240015,6,2014,1,S,9,9,9,23
754,288651,240015,6,2014,1,N,3,3,3,23
753,277210,240224,4.5,2014,1,S,8.2,8.2,8.2,30
753,277273,240224,4.5,2014,1,S,5.9,5.9,5.9,30
753,277444,240224,4.5,2014,1,S,5,5,5,30
753,276384,240224,4.5,2014,1,S,5.5,5.5,5.5,30
752,277904,240025,7.5,2014,1,S,8.7,8.7,8.7,21
753,277544,240025,7.5,2014,1,S,5.2,5.2,5.2,21
752,280242,240025,7.5,2014,1,S,5.4,5.4,5.4,22
752,289065,240015,6,2014,1,S,8,8,8,12
752,289343,240015,6,2014,1,S,9.7,9.7,9.7,12
752,289412,240015,6,2014,1,N,3.6,3.6,3.6,12
754,279133,240015,6,2014,1,S,7.1,7.1,7.1,12
752,288969,240015,6,2014,1,S,7.2,7.2,7.2,41
752,288961,240015,6,2014,1,S,8.6,8.6,8.6,41
752,289309,240013,6,2014,1,S,5.1,5.1,5.1,70
752,289313,240013,6,2014,1,S,5.7,5.7,5.7,70
752,289106,240013,6,2014,1,S,6.7,6.7,6.7,70
752,289044,240013,6,2014,1,N,2.1,2.1,2.1,70
752,274626,240025,7.5,2014,1,S,6.1,6.1,6.1,11
752,277667,240025,7.5,2014,1,N,3.2,3.2,3.2,31
752,280245,240025,7.5,2014,1,N,0,0,0,31
753,278118,240025,7.5,2014,1,N,2,2,2,21
752,276756,240025,7.5,2014,1,S,5.9,5.9,5.9,22
753,289938,240013,6,2014,1,S,4.7,4.7,5,30
754,288648,240013,6,2014,1,N,1.5,1.5,1.5,10
752,289090,240013,6,2014,1,S,6.1,6.1,6.1,10
754,288653,240013,6,2014,1,N,4.7,4.7,4.7,10
752,288967,240013,6,2014,1,S,6,6,6,10
752,289311,240013,6,2014,1,S,8.6,8.6,8.6,10
752,289191,240013,6,2014,1,N,4.8,4.8,4.8,10
753,289933,240015,6,2014,1,S,6,6,6,32
